id,question,A,B,C,D,answer
145,财联社 6月16日电，世界互联网大会国际组织今日上午在北京举行新闻发布会，宣布世界互联网大会数字文明尼山对话将于 6月25日至27日在山东济宁曲阜举办。作为大会国际组织成立后首次举办的专题性活动，数字文明尼山对话将以“人工智能时代：构建交流、互鉴、包容的数字世界”为主题，围绕人工智能技术产业及其对人类文明的影响展开前瞻性讨论，还将举办包括世界互联网大会会员代表座谈会，开幕式、主论坛，以及爱（AI）公益行动计划启动仪式、数字文化展演、“天涯若比邻”光影秀等系列亮点活动。,世界互联网大会国际组织宣布数字文明尼山对话即将召开,山东济宁将举办数字文明尼山对话，关注AI的影响,数字文明尼山对话预计将在山东济宁举办，聚焦人工智能发展,世界互联网大会数字文明尼山对话将于 6月25日至27日在山东曲阜举办,
146,财联社 6月21日电，郑州将于21日至 8月31日开展2023年“乐驾一夏”汽车焕新季活动，发放5000万元汽车消费券。此次活动的消费券分两批发放，第一批： 6月21日至 7月31日在郑州市范围内统一发放3000万元汽车消费券，其中新能源车消费券发放1800万元，燃油车消费券发放1200万元。第二批：8月统一发放2000万元汽车消费券，其中新能源车消费券发放1200万元，燃油车消费券发放800万元。,郑州 6月21日起至 8月31日发放5000万 汽车消费券,郑州“乐驾一夏”汽车焕新季即将燃情来袭！,燃油车和新能源车均可使用郑州发放的汽车消费券,郑州市开展“乐驾一夏”活动，惊喜不断,
147,财联社 5月16日电，今日24时，国内新一轮成品油调价窗口将开启。继上轮成品油价格下跌后，机构预计本轮成品油价格或继续下跌，有望迎来年内“最大跌幅”。机构测算，截至 5月15日，参考原油品种均价为每桶74.19美元，变化率为-7.16%，预计国内汽油、柴油下调幅度约为每吨360元，折合汽油、柴油每升下调0.3元左右。这意味着，全国大部分地区95号汽油有望回归“7元时代”。,国际原油价格下滑，国内成品油价格或将调整,国内油价调价窗口16日开启或迎年内“最大跌幅”,节能减排，国家出台新政策，成品油价格或有波动,世界银行发表石油市场报告，预计国内成品油价格下跌,
148,财联社 5月19日电，美联储理事鲍曼(MichelleBowman)再次呼吁由第三方来调查硅谷银行倒闭事件，并抵制了因近期的银行业压力事件而加强小型银行监管的呼吁。“那种将过于庞杂的监管要求延伸到较小和较不复杂银行的观点忽略了一些可能的结果：这样做会导致银行整合，并可能将银行活动推到受监管的银行体系之外，”鲍曼表示。“这肯定不是2008年金融危机之后改革支持者寻求的结果。”鲍曼的讲话范围广泛，涉及了硅谷银行和另外三家地区银行倒闭后出现的许多监管呼吁。她强调了对银行监管维持量身定制做法的重要性，称这可以避免给银行带来不必要的负担。,小型银行监管应放松，鲍曼呼吁有针对性改革,美联储理事鲍曼支持硅谷银行倒闭事件调查,鲍曼强调量身定制银行监管，否决全面压力下的监管改革,美联储理事鲍曼反对彻底改革 银行监管称应进行有针对性改革,
149,财联社 6月8日电，除活期、定期存款挂牌利率出现调整外，记者发现，部分大行的大额存单利率今天也出现明显的下调，3年期大额存单利率多降至3%以内。如，一家大行手机APP显示， 6月7日该行1个月、3个月期大额存单利率均为1.6%、6个月大额存单利率为1.8%，1年期大额存单利率为2%，2年为2.5%，3年为3.1%。 6月8日，农行1个月、3个月、6个月、1年期大额存单产品利率未有变化，2年期大额存单降至2.35%，3年期降至2.9%。2年期、3年期分别下调15BP、20BP。,记者发现大行存款利率出现异动,快来涨知识，大行大额存单利率下跌了！,下调20BP多家大行3年期大额存单利率降至3%以内,6月8日银行存单利率出现波动,
150,财联社 6月1日电，证监会副主席方星海在2023深交所全球投资者大会上表示，我们持续扩大商品和金融期货国际化品种，为境外投资者提供更多避险产品和配置工具，支持开展期货产品结算价授权合作，实现期货市场开放路径多元化。拓展优化互联互通存托凭证业务，支持更多上市公司互联互通存托凭证在欧洲市场发行上市。境内企业境外发行上市备案制度落地实施，第一批两家企业已经于昨日完成备案。与此同时，我们加强开放条件下资本市场监管和监管能力建设，确保市场稳定运行。我们真诚欢迎符合条件的国际金融机构和投资者继续抓住机遇扩大在华投资展业规模和水平，共同分享中国经济健康稳定增长的红利。,期货市场将开放路径多元化，给境外投资者提供更多避险产品,证监会提出高质量开放，加强资本市场监管建设,方星海：持续扩大商品和金融期货国际化品种支持更多上市公司互联互通存托凭证在欧洲市场发行上市,证监会与欧洲市场合作，境内企业境外发行上市备案制度落地,
151,财联社 6月25日电，据自然资源部消息， 6月25日，第33个全国“土地日”主场活动在江苏南京举行，围绕“节约集约用地严守耕地红线”这一主题解析土地政策、交流典型经验。自然资源部党副部长刘国洪指出，自然资源系统要准确把握自然资源工作定位，坚定不移推进节约集约，毫不动摇严守耕地红线。他强调，我们要严守资源安全底线，采取“长牙齿”的硬措施牢守耕地红线。落实党政同责要求，改革完善占补平衡，稳妥推进进出平衡，坚决遏制耕地“非农化”、防止“非粮化”。,土地日活动在南京举行，探讨土地政策和典型经验。,自然资源部副部长刘国洪发表讲话，呼吁大力发展非农产业。,自然资源部副部长刘国洪：毫不动摇严守耕地红线坚决遏制耕地“非农化”、防止“非粮化”,自然资源部副部长刘国洪强调，要注重协调发展，不仅关注耕地红线。,
152,财联社 6月25日电，韩国国土交通部25日表示，现代建设公司成功承揽沙特阿美“Amiral”石化设施第一、第四建设项目，两家公司于24日（当地时间）签署项目合同。Amiral项目是沙特阿美在沙特东部朱拜勒工业区扩建综合性石化设施的项目，涵盖乙烯等石化产品生产设施。上述合同规模达50亿美元，为韩企在沙特所承揽项目之最。由此，韩企今年上半年承揽的境外建设项目规模超过去年业绩（120亿美元），至少为137亿美元。,韩国企业超越去年业绩，在沙特承揽137亿美元建设项目,韩国现代建设承揽沙特阿美50亿美元石化大单,韩企超越自我，现代建设在沙特阿美项目中获得历史最高50亿美元合同,沙特阿美在朱拜勒工业区建设综合性石化设施，韩国现代建设获得50亿美元建设合同,
153,财联社8月13日电，8月12日，商务部部长王文涛在安哥拉首都罗安达应约拜会安哥拉总统洛伦索，就落实两国元首重要共识、进一步深化中安经贸领域务实合作深入交换意见。中国驻安大使龚韬参加活动。王文涛表示，今年是中安建交40周年。在两国元首的战略引领和共同推动下，双边经贸合作取得丰硕成果。中方将认真落实两国元首重要共识，进一步深化两国贸易投资、基础设施及产业合作，努力推动双方重点合作项目取得进展，不断丰富中安战略伙伴关系内涵。洛伦索表示，安方祝贺中国经济发展取得的巨大成就，高度评价两国经贸合作取得的积极成果，愿以建交40周年为契机，不断深化双方在经贸领域务实合作，积极推进基础设施项目合作，吸引更多中国企业来安投资，助力安经济多元化进程，推动安中战略伙伴关系不断取得新发展。,王文涛部长应约拜会安哥拉总统洛伦索,安哥拉总统洛伦索会见王文涛部长,商务部长王文涛走访非洲国家,中国与安哥拉持续加强经贸合作,
154,财联社 8月4日电，荷兰银行表示，欧洲央行将在今年剩余时间内避免提高借贷成本，并在3月开始降息，使得截至2024年底存款利率降至2%。宏观和金融市场研究主管NickKounis在一份给客户的报告中表示：“欧洲央行激进的加息已导致金融和银行贷款条件显著收紧，且刚刚开始对需求产生抑制影响。加息对经济的全面影响要在4-5个季度后才会显现出来。考虑到加息时机，这意味着我们可能会在今年下半年和明年上半年看到其对经济产生重大拖累。”,欧洲央行或将降息，荷兰银行称影响将持续多季度,荷兰银行：欧洲央行加息未来将对经济产生重大负面影响,荷兰 银行：预计欧洲央行今年余下时间将避免加息并在明年3月开始降息,欧洲央行不会加息！荷兰银行公布预测,
155,财联社8月13日电，韩国国家安保室第一次长（国安副助理）金泰孝于8月13日在记者会上表示，韩国总统尹锡悦将于17日启程赴美，出席在华盛顿附近的戴维营举行的美日韩首脑会谈。据韩联社报道，当地时间18日，尹锡悦将与美国总统拜登、日本首相岸田文雄在美国戴维营举行会谈，并共进午餐。此后美日韩首脑将共同会见记者，公布会谈成果。据悉，尹锡悦将于会议当晚启程返回韩国，第一夫人金建希此访不随行。,韩国总统夫人不随尹锡悦赴美出席首脑会谈,金泰孝透露尹锡悦将出席美日韩首脑会议,尹锡悦将赴美参加会议,韩国总统尹锡悦将于17日启程赴美出席美日韩首脑会谈,
156,财联社8月8日电，中国电信董事长兼首席执行官柯瑞文在2023半年度业绩会上谈及AI模型时表示，“在行业模型方面要成为主力军，因为我们服务政企客户，每个企业、行业都是我们很熟的，而且在这方面我们已经有很多成功经验；对通用大模型要深入研究，我们前不久发布的TeleChat是真正意义上的大模型。”据柯瑞文透露，公司在通用大模型方面今年还会有新的成果出来。,中国电信的AI模型将成为行业标杆,中国电信在AI领域将对通用模型进行深入研究,中国电信将发布新的通用AI模型,中国电信柯瑞文：在行业模型要成为主力军对通用大模型要深入研究,
157,财联社8月14日电，国际电信联盟（ITU）日前发布的《2022年ICT服务可负担性》报告显示，中国用户的通信费用负担进一步降低。2022年，我国固定宽带服务成本在月人均国民总收入（GNI）中的占比，从上年的0.5%进一步降低至0.45%，位于列支敦士登之后，排名全球第二。也就是说，在固定宽带费用负担方面，我国在全球范围内为第二低。在移动宽带费用方面，我国同样远低于全球平均水平。,固定宽带费用负担进一步降低，中国成为低消费国家,国际电信联盟：中国固定宽带费用全球第二低,中国成为全球宽带费用最低的国家之一,中国移动宽带费用降低，超越全球平均水平,
158,财联社9月25日电，甘肃省聚焦近年来民营经济发展中融资难、融资贵、“要账难”等问题，出台了《关于进一步促进民营经济发展的近期若干措施》。甘肃省发展和改革委员会副主任李学军介绍，甘肃将加大对拖欠民营企业账款问题的清理力度。针对机关、事业单位、国有企业拖欠中小企业账款，建立清欠台账，跟踪落实，将清欠进度纳入地方政府考核内容。按照“属地管理、分级负责，谁主管谁负责”的原则，完善拖欠账款投诉处理和监督机制，加大对恶意拖欠账款案例的曝光。同时，甘肃将清理拖欠民营企业账款作为各类审计项目的重要审计内容。要求各级审计部门多渠道接受民营企业反映的欠款线索，强化审计监督，推动加大清欠力度。,审计部门与民营企业合作助力清欠工作,甘肃省出台政策创造更好的民营经济发展环境,甘肃加大对拖欠民营企业账款问题的清理力度,甘肃省提出新措施鼓励民营企业发展,
159,财联社9月1日电，瑞银集团暗示将停掉瑞信约三分之二的投资银行业务，其中包括许多交易业务，这凸显其在整合曾经的竞争对手时将进行的裁员规模之大。根据周四公布的业绩报告，瑞银已将瑞信投行的大部分风险加权资产纳入非核心部门，以剥离不符合其现有战略的资产。瑞银高管曾表示，他们希望削减风险较高的交易业务，在接手交易和衍生品资产方面将“极有选择性”，同时最大限度降低处置损失。该行预计，将在2026年底之前基本完成整合及清理不需要的资产。,瑞银暗示将停掉瑞信大部分投行业务,瑞银高管放话，投行业务将被大幅减少,瑞银集团宣布将进行大规模裁员，主要瞄准交易业务,瑞银将会裁员许多交易业务，亮点在整合竞争对手,
160,财联社8月25日电，记者统计，截至8月25日08:00，已有超过13家券商发布下调证券交易费用通知，分别是中信证券、中信建投、国泰君安、海通证券、中金公司、华泰证券、财达证券、华鑫证券、华西证券、平安证券、天风证券、财信证券、粤开证券，即按照沪深北交易所调整交易经手费标准调降，其中沪深交易所A股、B股、存托凭证的证券交易佣金率将在原有基础上统一下调0.00146%，北交所证券交易经手费由“按成交金额的0.025％双边收取”下调至“按成交金额的0.0125％双边收取”。本次佣金调整标准自2023年8月28日起正式实施。根据此前通知，还将有更多券商发布调降佣金费率通知。,13家券商下调证券交易经手费未来还将有更多券商调降,券商纷纷跟进，证券交易费用统一降低,深交易所证券交易经手费率将普遍下降,证券交易费用通知出炉，13家券商宣布降佣金,
161,财联社8月23日电，农业农村部部长唐仁健主持召开部常务会议，会议强调，要抓细抓实近期重点工作。继续狠抓农业防灾减灾和秋粮田管，提前谋划协调争取新季大豆收购收储支持政策，加强生猪等“菜篮子”产品监测预警和调控政策，保障中秋国庆等节假日市场供应。紧盯大面积提升主要粮油作物单产和农业防灾减灾救灾长效机制、耕地保护建设等，尽快研究拿出方案考虑，加力往前推进。,农业农村部：加强生猪等“菜篮子”产品监测预警和调控政策,中秋国庆市场供应保障工作,农业农村部部长唐仁健主持会议,重点工作紧盯农业主产,
162,财联社9月4日电，华为产业链持续走高，华为海思、华为鸿蒙、华为手机等方向均表现不俗。常山北明涨停，此前捷荣技术4连板，华力创通20CM涨停，中富电路、世纪鼎利涨超10%，福日电子、润和软件、飞荣达涨超7%。消息面上，根据相关媒体报道，华为已经将Mate60Pro加单至1500万到1700万台，这意味着华为Mate60Pro的销售情况可能超出了华为最初的预计。,华为产业链持续活跃常山北明等多股涨停,常山北明股价表现超预期，反弹激烈,华为Mate60Pro销售火爆，产业链股全面涨停,华为产业链受益战略升级，股价纷纷大涨,
163,财联社8月21日电，商务部、国家发展改革委、金融监管总局发布关于推动商务信用体系建设高质量发展的指导意见。意见指出，深入推进家政服务等民生消费领域信用建设。鼓励外贸企业深耕国际市场，以诚信经营赢得行业美誉度和市场影响力。全面落实外商投资法及其实施条例，深入实施外商投资准入前国民待遇加负面清单管理制度。完善对外投资、对外承包工程、对外劳务合作和对外援助执行等对外经贸合作领域信用奖惩机制。,国家发改委：加强对外投资行业信用奖惩,三部门：深入推进家政服务等民生消费领域信用建设,商务部：外贸企业为赢得美誉度和市场影响力必须诚信经营,深入实施对外经贸合作领域信用奖惩机制，不断提升我国国际形象,
164,财联社9月16日电，意大利能源巨头埃尼集团与刚果共和国国家石油公司SNCP（SocieteNationaledesPetrolesduCongo）、卢克石油、埃尼集团当地附属公司签订一份为期20年的合同，将从MarineXII项目销售液化天然气（LNG）。这个海上气田将在两个浮式平台处理天然气，年产能分别为60万吨和240万吨，规模小的平台将于2023年年底之前投产，另外一个将于2025年年底之前投产。,意大利能源公司签约刚果，将销售LNG,埃尼集团签署协议将从刚果共和国一个项目销售LNG,埃尼集团与刚果共和国签署石油合作协议,埃尼集团将在卢克海附近开采能源资源,
165,财联社9月15日电，旭辉集团股份有限公司15日公告，“21旭辉03”2023年第一次债券持有人会议审议通过《议案1：关于豁免本次会议召开程序等相关要求的议案》和《议案3：关于同意增加宽限期的议案》；《议案2：关于调整本期债券兑付安排、增加增信保障措施的议案》未获通过。议案3具体为：鉴于地产行业整体形势和发行人目前的经营情况，为稳妥推进本期债券的利息兑付工作，特提请本次债券持有人会议同意按以下方式设置兑付日的宽限期：给予本期债券存续期内的本息兑付日2个自然月宽限期。,旭辉集团债券持有人会议出现分歧，兑付安排未能通过,旭辉集团遭遇困境，债券兑付安排面临挑战,旭辉集团：“21旭辉03”增加2个月宽限期议案获通过调整兑付安排未通过,旭辉集团债券延期兑付，市场担忧其财务状况,
166,财联社8月21日电，金风科技披露半年报，公司上半年实现营业收入190亿元，同比增长14.03%；净利润12.51亿元，同比下降34.82%；基本每股收益0.28元。另外，公司董事会同意授权公司全资子公司金风投资总经理根据市场情况，适时减持金风科技及金风投资持有的剩余金开新能的全部股权。目前，公司及金风投资持有金开新能股份合计约5182.79万股，持股比例为2.59%。,金风科技半年净利同比下滑 股价暴跌,金风科技上半年净利下滑 进入困境,金风科技：上半年净利12.51亿元同比下降34.82%,巨头减持 金风科技未来前景堪忧,
